dataset: ../../48_6_layer_sentences_balanced_newline.txt
seed: 2395333166
sequence_length: 6
sentence_length: 6
n_classes: 53
embedding_dim: 16
feedforward_dim: 64
n_blocks: 2
n_heads: 2
k_dim: 4
v_dim: 4
batch_size: 64
n_epochs: 5000
learning_rate: 0.001

epoch, train_loss, test_loss, n_in_sample, n_out_of_sample, n_invalid
2448 0.0013317536795511842 5.69027853012085 0 0 0
2449 0.0013305068714544177 5.69078254699707 0 0 0
2450 0.0013292620424181223 5.691311836242676 0 0 0
2451 0.0013280811253935099 5.691837310791016 0 0 0
2452 0.0013268464244902134 5.692342758178711 0 0 0
2453 0.0013255808735266328 5.692853927612305 0 0 0
2454 0.0013243727153167129 5.693370819091797 0 0 0
2455 0.0013231697957962751 5.693876266479492 0 0 0
2456 0.001321912626735866 5.69437837600708 0 0 0
2457 0.001320720766671002 5.6948957443237305 0 0 0
2458 0.0013195128412917256 5.695418357849121 0 0 0
2459 0.001318297116085887 5.695929527282715 0 0 0
2460 0.0013170690508559346 5.696447849273682 0 0 0
2461 0.0013158607762306929 5.6969709396362305 0 0 0
2462 0.0013146428391337395 5.697486877441406 0 0 0
2463 0.0013134625041857362 5.697994232177734 0 0 0
2464 0.0013122473610565066 5.6985015869140625 0 0 0
2465 0.0013110293075442314 5.69901180267334 0 0 0
2466 0.0013098667841404676 5.699519634246826 0 0 0
2467 0.0013086864491924644 5.7000250816345215 0 0 0
2468 0.0013074540765956044 5.70054817199707 0 0 0
2469 0.0013062709476798773 5.70105504989624 0 0 0
2470 0.0013050370616838336 5.701565742492676 0 0 0
2471 0.0013038353063166142 5.702081680297852 0 0 0
2472 0.001302650896832347 5.702581882476807 0 0 0
2473 0.0013014363357797265 5.703084945678711 0 0 0
2474 0.0013002470368519425 5.703597068786621 0 0 0
2475 0.001299033872783184 5.704103946685791 0 0 0
2476 0.0012978719314560294 5.7046284675598145 0 0 0
2477 0.0012966570211574435 5.705127716064453 0 0 0
2478 0.0012954967096447945 5.70562744140625 0 0 0
2479 0.001294317888095975 5.706138610839844 0 0 0
2480 0.0012931280070915818 5.706640243530273 0 0 0
2481 0.0012919483706355095 5.707150459289551 0 0 0
2482 0.0012907658237963915 5.707666397094727 0 0 0
2483 0.0012895833933725953 5.7081828117370605 0 0 0
2484 0.0012884123716503382 5.708696365356445 0 0 0
2485 0.00128725147806108 5.709202289581299 0 0 0
2486 0.0012860442511737347 5.709702491760254 0 0 0
2487 0.0012848766054958105 5.710206985473633 0 0 0
2488 0.0012837202521041036 5.710713863372803 0 0 0
2489 0.0012825350277125835 5.711213111877441 0 0 0
2490 0.0012813521316275 5.711732864379883 0 0 0
2491 0.0012801875127479434 5.712240219116211 0 0 0
2492 0.0012790291802957654 5.712752342224121 0 0 0
2493 0.0012778718955814838 5.713268756866455 0 0 0
2494 0.0012767218286171556 5.713785171508789 0 0 0
2495 0.0012755400966852903 5.714278221130371 0 0 0
2496 0.001274386770091951 5.714783191680908 0 0 0
2497 0.0012732320465147495 5.715299129486084 0 0 0
2498 0.0012720507802441716 5.715797424316406 0 0 0
2499 0.00127091770991683 5.716299057006836 0 0 0
2500 0.0012697611236944795 5.716809272766113 9944 2 54
2501 0.0012685998808592558 5.717311382293701 0 0 0
2502 0.0012674250174313784 5.7178168296813965 0 0 0
2503 0.0012662942754104733 5.718314170837402 0 0 0
2504 0.0012651304714381695 5.718818664550781 0 0 0
2505 0.0012639799388125539 5.719337463378906 0 0 0
2506 0.0012628443073481321 5.719837188720703 0 0 0
2507 0.0012616965686902404 5.720339775085449 0 0 0
2508 0.0012605594238266349 5.720850944519043 0 0 0
2509 0.0012594128493219614 5.7213521003723145 0 0 0
2510 0.00125825684517622 5.7218451499938965 0 0 0
2511 0.0012571270344778895 5.722349166870117 0 0 0
2512 0.0012560001341626048 5.722870349884033 0 0 0
2513 0.0012548574013635516 5.723376274108887 0 0 0
2514 0.0012537039583548903 5.723865985870361 0 0 0
2515 0.0012525573838502169 5.724373817443848 0 0 0
2516 0.0012514155823737383 5.724876403808594 0 0 0
2517 0.0012503049802035093 5.725374698638916 0 0 0
2518 0.0012491339584812522 5.7258710861206055 0 0 0
2519 0.0012480277800932527 5.72637939453125 0 0 0
2520 0.0012468876084312797 5.726897239685059 0 0 0
2521 0.0012457935372367501 5.7274065017700195 0 0 0
2522 0.001244639279320836 5.727895259857178 0 0 0
2523 0.0012434544041752815 5.728402137756348 0 0 0
2524 0.001242374419234693 5.728915214538574 0 0 0
2525 0.0012412521755322814 5.729404926300049 0 0 0
2526 0.0012401185231283307 5.729903697967529 0 0 0
2527 0.0012390324845910072 5.730414390563965 0 0 0
2528 0.0012379141990095377 5.7309064865112305 0 0 0
2529 0.0012368230381980538 5.731395244598389 0 0 0
2530 0.001235704985447228 5.731899738311768 0 0 0
2531 0.0012345898430794477 5.7324090003967285 0 0 0
2532 0.0012334551429376006 5.732907295227051 0 0 0
2533 0.0012323342962190509 5.733397483825684 0 0 0
2534 0.0012312381295487285 5.733913421630859 0 0 0
2535 0.0012301005190238357 5.734418869018555 0 0 0
2536 0.0012289625592529774 5.734893798828125 0 0 0
2537 0.0012278563808649778 5.735387802124023 0 0 0
2538 0.001226773951202631 5.735894203186035 0 0 0
2539 0.0012256684713065624 5.736392021179199 0 0 0
2540 0.0012245794059708714 5.736885070800781 0 0 0
2541 0.0012234683381393552 5.7373857498168945 0 0 0
2542 0.0012223361991345882 5.737890720367432 0 0 0
2543 0.001221239217557013 5.73837947845459 0 0 0
2544 0.0012201392091810703 5.738864898681641 0 0 0
2545 0.0012190392008051276 5.73936653137207 0 0 0
2546 0.0012179530458524823 5.739859580993652 0 0 0
2547 0.0012168892426416278 5.740346908569336 0 0 0
2548 0.0012157742166891694 5.740853309631348 0 0 0
2549 0.0012146859662607312 5.741352558135986 0 0 0
2550 0.0012135826982557774 5.741843223571777 0 0 0
2551 0.001212524133734405 5.742341041564941 0 0 0
2552 0.0012114628916606307 5.7428460121154785 0 0 0
2553 0.0012103441404178739 5.743354797363281 0 0 0
2554 0.0012092792894691229 5.74384880065918 0 0 0
2555 0.001208178116939962 5.744332313537598 0 0 0
2556 0.0012070949887856841 5.74483585357666 0 0 0
2557 0.001206021523103118 5.745334625244141 0 0 0
2558 0.0012049222132191062 5.745814323425293 0 0 0
2559 0.0012038269778713584 5.746304512023926 0 0 0
2560 0.001202768529765308 5.746805191040039 0 0 0
2561 0.00120168412104249 5.747298240661621 0 0 0
2562 0.0012005959870293736 5.747807025909424 0 0 0
2563 0.001199512742459774 5.748305320739746 0 0 0
2564 0.0011984858429059386 5.748791694641113 0 0 0
2565 0.0011973934015259147 5.749283790588379 0 0 0
2566 0.0011963217984884977 5.7497711181640625 0 0 0
2567 0.0011952555505558848 5.750263214111328 0 0 0
2568 0.0011941802222281694 5.750776290893555 0 0 0
2569 0.0011931370245292783 5.7512712478637695 0 0 0
2570 0.0011920644901692867 5.751762866973877 0 0 0
2571 0.001191002782434225 5.752269744873047 0 0 0
2572 0.001189939328469336 5.752756118774414 0 0 0
2573 0.0011888815788552165 5.7532429695129395 0 0 0
2574 0.0011878134682774544 5.753729343414307 0 0 0
2575 0.0011867356952279806 5.754204750061035 0 0 0
2576 0.0011856952914968133 5.754700183868408 0 0 0
2577 0.0011846433626487851 5.755197525024414 0 0 0
2578 0.0011835573241114616 5.75569486618042 0 0 0
2579 0.0011825572000816464 5.756206512451172 0 0 0
2580 0.0011814740719273686 5.75670051574707 0 0 0
2581 0.0011804322712123394 5.7571845054626465 0 0 0
2582 0.0011793638113886118 5.757680892944336 0 0 0
2583 0.0011783178197219968 5.7581706047058105 0 0 0
2584 0.0011772803263738751 5.7586541175842285 0 0 0
2585 0.0011762456269934773 5.759157180786133 0 0 0
2586 0.0011751772835850716 5.7596588134765625 0 0 0
2587 0.0011741404887288809 5.760157108306885 0 0 0
2588 0.0011730855330824852 5.760641098022461 0 0 0
2589 0.0011720311595126987 5.7611188888549805 0 0 0
2590 0.0011710262624546885 5.761615753173828 0 0 0
2591 0.0011699642054736614 5.762107849121094 0 0 0
2592 0.001168921124190092 5.762598037719727 0 0 0
2593 0.0011679038871079683 5.763101577758789 0 0 0
2594 0.0011668488150462508 5.763598918914795 0 0 0
2595 0.0011658010771498084 5.764087677001953 0 0 0
2596 0.0011647663777694106 5.764578342437744 0 0 0
2597 0.0011637357529252768 5.765058517456055 0 0 0
2598 0.0011627551866695285 5.765547752380371 0 0 0
2599 0.0011616988340392709 5.766049385070801 0 0 0
2600 0.0011606690241023898 5.766543388366699 9946 5 49
2601 0.0011596240801736712 5.767030239105225 0 0 0
2602 0.0011585785541683435 5.767526626586914 0 0 0
2603 0.0011575843673199415 5.768008708953857 0 0 0
2604 0.0011565632885321975 5.768489837646484 0 0 0
2605 0.001155529753305018 5.7689714431762695 0 0 0
2606 0.0011545148445293307 5.7694501876831055 0 0 0
2607 0.0011534906225278974 5.7699432373046875 0 0 0
2608 0.0011524700094014406 5.770436763763428 0 0 0
2609 0.0011514710495248437 5.770936012268066 0 0 0
2610 0.0011504222638905048 5.771441459655762 0 0 0
2611 0.0011494283098727465 5.77193546295166 0 0 0
2612 0.0011484185233712196 5.772418975830078 0 0 0
2613 0.0011473814956843853 5.7729082107543945 0 0 0
2614 0.0011463983682915568 5.773388862609863 0 0 0
2615 0.0011453962652012706 5.773869514465332 0 0 0
2616 0.0011443773983046412 5.774351119995117 0 0 0
2617 0.0011433723848313093 5.774846076965332 0 0 0
2618 0.0011423587566241622 5.775344371795654 0 0 0
2619 0.0011413475731387734 5.7758378982543945 0 0 0
2620 0.0011403526877984405 5.776324272155762 0 0 0
2621 0.001139328582212329 5.776827812194824 0 0 0
2622 0.0011383057571947575 5.777315616607666 0 0 0
2623 0.0011373036541044712 5.777785778045654 0 0 0
2624 0.0011363084195181727 5.778285503387451 0 0 0
2625 0.0011353112058714032 5.7787699699401855 0 0 0
2626 0.0011343329679220915 5.779240131378174 0 0 0
2627 0.0011333210859447718 5.7797136306762695 0 0 0
2628 0.0011323133949190378 5.780208587646484 0 0 0
2629 0.001131319091655314 5.7807159423828125 0 0 0
2630 0.0011303122155368328 5.781208038330078 0 0 0
2631 0.0011293408460915089 5.781691551208496 0 0 0
2632 0.001128345844335854 5.782186985015869 0 0 0
2633 0.0011273636482656002 5.782672882080078 0 0 0
2634 0.0011263643391430378 5.783144950866699 0 0 0
2635 0.0011253999546170235 5.78364372253418 0 0 0
2636 0.0011244029738008976 5.784137725830078 0 0 0
2637 0.001123368158005178 5.784607887268066 0 0 0
2638 0.001122395507991314 5.78508996963501 0 0 0
2639 0.0011214116821065545 5.785582065582275 0 0 0
2640 0.0011204434558749199 5.786070823669434 0 0 0
2641 0.001119484775699675 5.786548614501953 0 0 0
2642 0.0011185075854882598 5.787030220031738 0 0 0
2643 0.0011175450636073947 5.787527084350586 0 0 0
2644 0.0011165332980453968 5.788033485412598 0 0 0
2645 0.0011155502870678902 5.788506031036377 0 0 0
2646 0.0011145855532959104 5.788989543914795 0 0 0
2647 0.0011136074317619205 5.789486408233643 0 0 0
2648 0.0011126248864457011 5.789968490600586 0 0 0
2649 0.0011116269743070006 5.790445327758789 0 0 0
2650 0.0011106623569503427 5.790936470031738 0 0 0
2651 0.0011096929665654898 5.791431427001953 0 0 0
2652 0.0011087426682934165 5.791924953460693 0 0 0
2653 0.0011077634990215302 5.7924065589904785 0 0 0
2654 0.0011067992309108377 5.79289436340332 0 0 0
2655 0.0011058158706873655 5.793398380279541 0 0 0
2656 0.0011048642918467522 5.793856620788574 0 0 0
2657 0.0011039288947358727 5.794328689575195 0 0 0
2658 0.0011029633460566401 5.794830322265625 0 0 0
2659 0.001101979403756559 5.79530668258667 0 0 0
2660 0.0011009930167347193 5.795779228210449 0 0 0
2661 0.001100047491490841 5.796267032623291 0 0 0
2662 0.0010990959126502275 5.796762466430664 0 0 0
2663 0.0010981373488903046 5.797255992889404 0 0 0
2664 0.001097199972718954 5.797737121582031 0 0 0
2665 0.001096217893064022 5.798219680786133 0 0 0
2666 0.0010952635202556849 5.798719882965088 0 0 0
2667 0.0010943219531327486 5.799208641052246 0 0 0
2668 0.001093369210138917 5.799688339233398 0 0 0
2669 0.0010924136731773615 5.800175666809082 0 0 0
2670 0.0010914799058809876 5.800655841827393 0 0 0
2671 0.0010905492817983031 5.801124572753906 0 0 0
2672 0.0010895681334659457 5.801612854003906 0 0 0
2673 0.001088661258108914 5.80210018157959 0 0 0
2674 0.0010876890737563372 5.802573204040527 0 0 0
2675 0.0010867682285606861 5.8030500411987305 0 0 0
2676 0.0010858058230951428 5.803536415100098 0 0 0
2677 0.0010848385281860828 5.804019927978516 0 0 0
2678 0.0010839165188372135 5.804500102996826 0 0 0
2679 0.0010829854290932417 5.804986000061035 0 0 0
2680 0.0010820323368534446 5.805476188659668 0 0 0
2681 0.001081093680113554 5.805962562561035 0 0 0
2682 0.001080159330740571 5.8064422607421875 0 0 0
2683 0.0010792067041620612 5.806920051574707 0 0 0
2684 0.0010782741010189056 5.807403564453125 0 0 0
2685 0.0010773591930046678 5.807878494262695 0 0 0
2686 0.0010764140170067549 5.808355331420898 0 0 0
2687 0.0010754582472145557 5.808846473693848 0 0 0
2688 0.0010745222680270672 5.809329986572266 0 0 0
2689 0.001073612947948277 5.809811592102051 0 0 0
2690 0.0010726574109867215 5.810303688049316 0 0 0
2691 0.0010717236436903477 5.810781955718994 0 0 0
2692 0.001070820726454258 5.811253070831299 0 0 0
2693 0.0010698692640289664 5.811734199523926 0 0 0
2694 0.0010689705377444625 5.812215805053711 0 0 0
2695 0.0010680187260732055 5.812705039978027 0 0 0
2696 0.0010671397903934121 5.813190460205078 0 0 0
2697 0.0010661871638149023 5.813662528991699 0 0 0
2698 0.0010652702767401934 5.814144134521484 0 0 0
2699 0.0010643553687259555 5.814622402191162 0 0 0
2700 0.0010634466307237744 5.815093040466309 9942 6 52
2701 0.0010625277645885944 5.815568923950195 0 0 0
2702 0.0010616210056468844 5.816054821014404 0 0 0
2703 0.001060680253431201 5.816535949707031 0 0 0
2704 0.001059777452610433 5.817014217376709 0 0 0
2705 0.0010588625445961952 5.817493438720703 0 0 0
2706 0.001057953923009336 5.817979335784912 0 0 0
2707 0.0010570440208539367 5.818456172943115 0 0 0
2708 0.0010561131639406085 5.818936347961426 0 0 0
2709 0.0010552001185715199 5.819419860839844 0 0 0
2710 0.001054307445883751 5.8199052810668945 0 0 0
2711 0.0010533977765589952 5.820401668548584 0 0 0
2712 0.0010524659883230925 5.820893287658691 0 0 0
2713 0.0010515619069337845 5.821372032165527 0 0 0
2714 0.0010506482794880867 5.821841239929199 0 0 0
2715 0.0010497511830180883 5.822303771972656 0 0 0
2716 0.0010488529223948717 5.822777271270752 0 0 0
2717 0.0010479491902515292 5.823258399963379 0 0 0
2718 0.0010470214765518904 5.823737621307373 0 0 0
2719 0.0010461334604769945 5.824217796325684 0 0 0
2720 0.0010452296119183302 5.824695110321045 0 0 0
2721 0.0010443453211337328 5.825173377990723 0 0 0
2722 0.0010434621945023537 5.825646877288818 0 0 0
2723 0.0010425671935081482 5.826116561889648 0 0 0
2724 0.0010416731238365173 5.826581954956055 0 0 0
2725 0.001040771254338324 5.827050685882568 0 0 0
2726 0.0010398762533441186 5.827547073364258 0 0 0
2727 0.0010389962699264288 5.828038215637207 0 0 0
2728 0.001038099406287074 5.828507423400879 0 0 0
2729 0.0010371875250712037 5.8289923667907715 0 0 0
2730 0.0010363252367824316 5.829464435577393 0 0 0
2731 0.0010354301193729043 5.829923629760742 0 0 0
2732 0.0010345332557335496 5.830400466918945 0 0 0
2733 0.0010336395353078842 5.830889701843262 0 0 0
2734 0.0010327622294425964 5.83138370513916 0 0 0
2735 0.001031869906000793 5.831860065460205 0 0 0
2736 0.0010309689678251743 5.8323259353637695 0 0 0
2737 0.0010301076108589768 5.832796573638916 0 0 0
2738 0.0010292287915945053 5.83327054977417 0 0 0
2739 0.001028353231959045 5.833743095397949 0 0 0
2740 0.0010274803498759866 5.834225177764893 0 0 0
2741 0.001026608282700181 5.834707736968994 0 0 0
2742 0.00102573586627841 5.835192680358887 0 0 0
2743 0.0010248497128486633 5.835657119750977 0 0 0
2744 0.0010239756666123867 5.836126804351807 0 0 0
2745 0.0010230590123683214 5.836607933044434 0 0 0
2746 0.001022197655402124 5.8370866775512695 0 0 0
2747 0.001021331176161766 5.837560653686523 0 0 0
2748 0.0010204731952399015 5.838042259216309 0 0 0
2749 0.001019599731080234 5.838515758514404 0 0 0
2750 0.0010187189327552915 5.838980674743652 0 0 0
2751 0.0010178543161600828 5.839452743530273 0 0 0
2752 0.0010169981978833675 5.839937686920166 0 0 0
2753 0.001016122056171298 5.840417861938477 0 0 0
2754 0.0010152559261769056 5.840886116027832 0 0 0
2755 0.0010143904946744442 5.8413591384887695 0 0 0
2756 0.0010135588236153126 5.84183406829834 0 0 0
2757 0.001012682798318565 5.84230899810791 0 0 0
2758 0.0010118207428604364 5.842782974243164 0 0 0
2759 0.0010109205031767488 5.843254089355469 0 0 0
2760 0.0010100443614646792 5.843738555908203 0 0 0
2761 0.001009207684546709 5.844219207763672 0 0 0
2762 0.0010083542438223958 5.844691276550293 0 0 0
2763 0.0010075051104649901 5.845155715942383 0 0 0
2764 0.0010066577233374119 5.845624923706055 0 0 0
2765 0.0010057894978672266 5.846081733703613 0 0 0
2766 0.0010049570119008422 5.846545219421387 0 0 0
2767 0.0010040819179266691 5.847029685974121 0 0 0
2768 0.001003215555101633 5.847529411315918 0 0 0
2769 0.001002378179691732 5.848003387451172 0 0 0
2770 0.0010015165898948908 5.848456382751465 0 0 0
2771 0.0010006970260292292 5.84892463684082 0 0 0
2772 0.0009998257737606764 5.849400520324707 0 0 0
2773 0.000998988514766097 5.8498687744140625 0 0 0
2774 0.0009981440380215645 5.850355625152588 0 0 0
2775 0.0009972729021683335 5.850851058959961 0 0 0
2776 0.0009964226046577096 5.851319313049316 0 0 0
2777 0.0009955718414857984 5.851789474487305 0 0 0
2778 0.0009947125799953938 5.852263450622559 0 0 0
2779 0.000993914669379592 5.852730751037598 0 0 0
2780 0.0009930554078891873 5.853193283081055 0 0 0
2781 0.0009922042954713106 5.853662014007568 0 0 0
2782 0.0009913857793435454 5.8541131019592285 0 0 0
2783 0.0009905410697683692 5.854577541351318 0 0 0
2784 0.0009897283744066954 5.855063438415527 0 0 0
2785 0.000988868880085647 5.855544090270996 0 0 0
2786 0.0009880384895950556 5.856020927429199 0 0 0
2787 0.0009872306836768985 5.8564934730529785 0 0 0
2788 0.0009863892337307334 5.856961250305176 0 0 0
2789 0.0009855361422523856 5.857427597045898 0 0 0
2790 0.0009846887551248074 5.857892990112305 0 0 0
2791 0.0009838818805292249 5.858377933502197 0 0 0
2792 0.0009830610360950232 5.858861923217773 0 0 0
2793 0.0009822224965319037 5.859316349029541 0 0 0
2794 0.0009813809301704168 5.859772205352783 0 0 0
2795 0.0009805455338209867 5.860246658325195 0 0 0
2796 0.000979723990894854 5.860729217529297 0 0 0
2797 0.0009788947645574808 5.861209869384766 0 0 0
2798 0.000978043070062995 5.861680030822754 0 0 0
2799 0.0009772225748747587 5.862155437469482 0 0 0
2800 0.0009764195419847965 5.862624168395996 9956 3 41
2801 0.0009755928767845035 5.863088607788086 0 0 0
2802 0.0009747256990522146 5.86356782913208 0 0 0
2803 0.0009739171364344656 5.864042282104492 0 0 0
2804 0.0009730934398248792 5.864494323730469 0 0 0
2805 0.0009722797549329698 5.864952564239502 0 0 0
2806 0.0009714620537124574 5.865419387817383 0 0 0
2807 0.0009706434211693704 5.865886688232422 0 0 0
2808 0.0009698118083178997 5.866357803344727 0 0 0
2809 0.0009690069709904492 5.866830825805664 0 0 0
2810 0.0009682003292255104 5.867291450500488 0 0 0
2811 0.0009673786116763949 5.867754936218262 0 0 0
2812 0.000966561958193779 5.868218898773193 0 0 0
2813 0.0009657522896304727 5.868685722351074 0 0 0
2814 0.0009649326675571501 5.869158744812012 0 0 0
2815 0.0009641317883506417 5.869636535644531 0 0 0
2816 0.0009633123991079628 5.870107650756836 0 0 0
2817 0.0009624933009035885 5.870585918426514 0 0 0
2818 0.0009617183823138475 5.871054649353027 0 0 0
2819 0.0009608780965209007 5.871526718139648 0 0 0
2820 0.0009601049241609871 5.871985912322998 0 0 0
2821 0.0009592573624104261 5.872448921203613 0 0 0
2822 0.0009584475192241371 5.872920513153076 0 0 0
2823 0.0009576636366546154 5.873386383056641 0 0 0
2824 0.0009568640380166471 5.873852729797363 0 0 0
2825 0.0009560699691064656 5.874320983886719 0 0 0
2826 0.0009552572155371308 5.874794960021973 0 0 0
2827 0.0009544724598526955 5.875262260437012 0 0 0
2828 0.0009536795550957322 5.8757243156433105 0 0 0
2829 0.0009528554510325193 5.876195430755615 0 0 0
2830 0.0009520711610093713 5.876664161682129 0 0 0
2831 0.0009512720862403512 5.877121448516846 0 0 0
2832 0.0009504882036708295 5.87758731842041 0 0 0
2833 0.0009497074061073363 5.8780717849731445 0 0 0
2834 0.0009489055373705924 5.878543376922607 0 0 0
2835 0.0009481245651841164 5.879001617431641 0 0 0
2836 0.0009473167010582983 5.87947416305542 0 0 0
2837 0.0009465346811339259 5.879954814910889 0 0 0
2838 0.0009457250125706196 5.880417823791504 0 0 0
2839 0.000944928964599967 5.880874156951904 0 0 0
2840 0.0009441212750971317 5.8813371658325195 0 0 0
2841 0.0009433610830456018 5.881802558898926 0 0 0
2842 0.0009425764437764883 5.8822550773620605 0 0 0
2843 0.0009417864494025707 5.882708549499512 0 0 0
2844 0.0009410003549419343 5.8831787109375 0 0 0
2845 0.0009402086725458503 5.883654594421387 0 0 0
2846 0.000939415767788887 5.884113311767578 0 0 0
2847 0.0009386268793605268 5.884570121765137 0 0 0
2848 0.0009378546383231878 5.88503360748291 0 0 0
2849 0.0009370646439492702 5.885509967803955 0 0 0
2850 0.0009363007266074419 5.885983467102051 0 0 0
2851 0.0009355098591186106 5.886439323425293 0 0 0
2852 0.0009347089799121022 5.886903762817383 0 0 0
2853 0.0009339320822618902 5.8873772621154785 0 0 0
2854 0.0009331777109764516 5.887842178344727 0 0 0
2855 0.0009323848644271493 5.888310432434082 0 0 0
2856 0.0009316327050328255 5.888771057128906 0 0 0
2857 0.0009308656444773078 5.8892388343811035 0 0 0
2858 0.0009300855454057455 5.889703750610352 0 0 0
2859 0.0009293045732192695 5.89016580581665 0 0 0
2860 0.0009285464766435325 5.890619277954102 0 0 0
2861 0.0009277634089812636 5.891085147857666 0 0 0
2862 0.000926993612665683 5.891567230224609 0 0 0
2863 0.0009262133971787989 5.892027854919434 0 0 0
2864 0.00092544243671 5.892480850219727 0 0 0
2865 0.0009246951667591929 5.892950057983398 0 0 0
2866 0.0009239218779839575 5.8934173583984375 0 0 0
2867 0.0009231787407770753 5.893869876861572 0 0 0
2868 0.0009224066743627191 5.894331455230713 0 0 0
2869 0.0009216364705935121 5.894793510437012 0 0 0
2870 0.0009208664414472878 5.895257949829102 0 0 0
2871 0.0009200576459988952 5.895721435546875 0 0 0
2872 0.0009193174773827195 5.896190166473389 0 0 0
2873 0.0009185732924379408 5.896665096282959 0 0 0
2874 0.0009178210166282952 5.897128105163574 0 0 0
2875 0.0009170646662823856 5.897579669952393 0 0 0
2876 0.0009162906208075583 5.898032188415527 0 0 0
2877 0.0009155304869636893 5.898490905761719 0 0 0
2878 0.0009147566743195057 5.898962497711182 0 0 0
2879 0.0009140112088061869 5.8994317054748535 0 0 0
2880 0.0009132418781518936 5.899897575378418 0 0 0
2881 0.0009125075885094702 5.900360584259033 0 0 0
2882 0.0009117277222685516 5.900820732116699 0 0 0
2883 0.000910963979549706 5.901280879974365 0 0 0
2884 0.0009102146723307669 5.901739120483398 0 0 0
2885 0.0009094601846300066 5.902204513549805 0 0 0
2886 0.0009087108192034066 5.90267276763916 0 0 0
2887 0.0009079742594622076 5.903140068054199 0 0 0
2888 0.0009072460234165192 5.903598785400391 0 0 0
2889 0.0009064540499821305 5.904052257537842 0 0 0
2890 0.0009057287243194878 5.904501914978027 0 0 0
2891 0.0009049697546288371 5.9049601554870605 0 0 0
2892 0.0009042123565450311 5.905430316925049 0 0 0
2893 0.0009034853428602219 5.9058837890625 0 0 0
2894 0.000902715022675693 5.906336307525635 0 0 0
2895 0.0009019982535392046 5.906801223754883 0 0 0
2896 0.0009012270602397621 5.9072651863098145 0 0 0
2897 0.0009004908497445285 5.907721042633057 0 0 0
2898 0.0008997634868137538 5.908181667327881 0 0 0
2899 0.0008990270434878767 5.908641815185547 0 0 0
2900 0.0008982401341199875 5.909089088439941 9955 7 38
2901 0.0008975196979008615 5.909551620483398 0 0 0
2902 0.0008967952453531325 5.910026550292969 0 0 0
2903 0.0008960571140050888 5.910501003265381 0 0 0
2904 0.0008953186916187406 5.9109649658203125 0 0 0
2905 0.0008945950539782643 5.911424160003662 0 0 0
2906 0.0008938259561546147 5.911887168884277 0 0 0
2907 0.0008931124466471374 5.912344932556152 0 0 0
2908 0.0008923870627768338 5.912788391113281 0 0 0
2909 0.0008916367078199983 5.91324520111084 0 0 0
2910 0.0008908904273994267 5.91372013092041 0 0 0
2911 0.000890159048140049 5.914181709289551 0 0 0
2912 0.0008894316852092743 5.9146318435668945 0 0 0
2913 0.0008886923315003514 5.915088653564453 0 0 0
2914 0.0008879816741682589 5.9155449867248535 0 0 0
2915 0.0008872165926732123 5.9160003662109375 0 0 0
2916 0.0008864770643413067 5.916451454162598 0 0 0
2917 0.0008857697248458862 5.916915416717529 0 0 0
2918 0.0008850392187014222 5.917387962341309 0 0 0
2919 0.0008842967799864709 5.917835712432861 0 0 0
2920 0.0008835924090817571 5.9182820320129395 0 0 0
2921 0.0008828560239635408 5.9187493324279785 0 0 0
2922 0.000882137508597225 5.919208526611328 0 0 0
2923 0.0008814139873720706 5.919656276702881 0 0 0
2924 0.0008806477417238057 5.920114517211914 0 0 0
2925 0.0008799509378150105 5.920586585998535 0 0 0
2926 0.0008792374283075333 5.921055316925049 0 0 0
2927 0.0008785327663645148 5.921517848968506 0 0 0
2928 0.0008778086048550904 5.921974182128906 0 0 0
2929 0.0008770683198235929 5.922426223754883 0 0 0
2930 0.0008763557416386902 5.922878265380859 0 0 0
2931 0.0008756183669902384 5.9233198165893555 0 0 0
2932 0.0008749238913878798 5.923771381378174 0 0 0
2933 0.0008742130012251437 5.9242448806762695 0 0 0
2934 0.0008735054288990796 5.924715995788574 0 0 0
2935 0.0008727709064260125 5.925174713134766 0 0 0
2936 0.0008720491314306855 5.925624370574951 0 0 0
2937 0.0008713506394997239 5.9260759353637695 0 0 0
2938 0.000870640214998275 5.926523685455322 0 0 0
2939 0.0008699148893356323 5.926968574523926 0 0 0
2940 0.0008692133123986423 5.927422046661377 0 0 0
2941 0.000868514587637037 5.927886962890625 0 0 0
2942 0.0008678066078573465 5.928352355957031 0 0 0
2943 0.0008670902461744845 5.928799629211426 0 0 0
2944 0.0008663676562719047 5.929254055023193 0 0 0
2945 0.0008656640420667827 5.929714679718018 0 0 0
2946 0.000864957517478615 5.930174827575684 0 0 0
2947 0.0008642427856102586 5.930637836456299 0 0 0
2948 0.0008635241538286209 5.931099891662598 0 0 0
2949 0.0008628216455690563 5.931560516357422 0 0 0
2950 0.0008621540619060397 5.932003021240234 0 0 0
2951 0.0008614602265879512 5.932436943054199 0 0 0
2952 0.0008607140043750405 5.93289041519165 0 0 0
2953 0.0008600330329500139 5.933355331420898 0 0 0
2954 0.0008593176025897264 5.933804512023926 0 0 0
2955 0.0008585991454310715 5.934267044067383 0 0 0
2956 0.0008579352870583534 5.9347381591796875 0 0 0
2957 0.0008572454680688679 5.935194969177246 0 0 0
2958 0.000856533762998879 5.9356369972229 0 0 0
2959 0.0008558351546525955 5.936079978942871 0 0 0
